CODE_MUNI_7,YEAR,CASES
1301902,2015,259
1301902,2016,322
1301902,2017,94
1301902,2018,403
1301902,2019,43
1301902,2020,46
1301902,2021,68
1301902,2022,25
1301902,2023,63
1301902,2024,463
1301951,2010,0
1301951,2011,2
1301951,2012,1
1301951,2013,0
1301951,2014,0
1301951,2015,0
1301951,2016,0
1301951,2017,0
1301951,2018,0
1301951,2019,0
1301951,2020,0
1301951,2021,0
1301951,2022,0
1301951,2023,0
1301951,2024,0
1302009,2010,0
1302009,2011,0
1302009,2012,0
1302009,2013,0
1302009,2014,0
1302009,2015,0
1302009,2016,6
1302009,2017,0
1302009,2018,1
1302009,2019,0
1302009,2020,0
1302009,2021,0
1302009,2022,0
1302009,2023,0
1302009,2024,0
1302108,2010,0
1302108,2011,60
1302108,2012,6
1302108,2013,5
1302108,2014,0
1302108,2015,2
1302108,2016,15
1302108,2017,2
1302108,2018,0
1302108,2019,0
1302108,2020,2
1302108,2021,3
1302108,2022,249
1302108,2023,406
1302108,2024,307
1302207,2010,2
1302207,2011,9
1302207,2012,1
1302207,2013,1
1302207,2014,1
1302207,2015,0
1302207,2016,0
1302207,2017,0
1302207,2018,0
1302207,2019,0
1302207,2020,0
1302207,2021,0
1302207,2022,1
1302207,2023,0
1302207,2024,10
1302306,2010,0
1302306,2011,17
1302306,2012,1
1302306,2013,0
1302306,2014,0
1302306,2015,0
1302306,2016,0
1302306,2017,0
1302306,2018,0
1302306,2019,0
1302306,2020,534
1302306,2021,471
1302306,2022,345
1302306,2023,1238
1302306,2024,1153
1302405,2010,430
1302405,2011,622
1302405,2012,54
1302405,2013,64
1302405,2014,52
1302405,2015,67
1302405,2016,136
1302405,2017,72
1302405,2018,26
1302405,2019,20
1302405,2020,1017
1302405,2021,455
1302405,2022,94
1302405,2023,892
1302405,2024,807
1302504,2010,93
1302504,2011,1658
1302504,2012,332
1302504,2013,798
1302504,2014,83
1302504,2015,106
1302504,2016,443
1302504,2017,249
1302504,2018,24
1302504,2019,18
1302504,2020,13
1302504,2021,469
1302504,2022,83
1302504,2023,531
1302504,2024,1554
1302553,2010,0
1302553,2011,38
1302553,2012,0
1302553,2013,9
1302553,2014,1
1302553,2015,1
1302553,2016,2
1302553,2017,0
1302553,2018,0
1302553,2019,0
1302553,2020,0
1302553,2021,0
1302553,2022,0
1302553,2023,1
1302553,2024,9
1302603,2010,4626
1302603,2011,55664
1302603,2012,5740
1302603,2013,16371
1302603,2014,4340
1302603,2015,3454
1302603,2016,8659
1302603,2017,4254
1302603,2018,2508
1302603,2019,2185
1302603,2020,2323
1302603,2021,5755
1302603,2022,2124
1302603,2023,4642
1302603,2024,9085
1302702,2010,42
1302702,2011,615
1302702,2012,206
1302702,2013,78
1302702,2014,3
1302702,2015,82
1302702,2016,0
1302702,2017,0
1302702,2018,0
1302702,2019,0
1302702,2020,16
1302702,2021,666
1302702,2022,193
1302702,2023,92
1302702,2024,148
1302801,2010,1
1302801,2011,34
1302801,2012,1
1302801,2013,0
1302801,2014,10
1302801,2015,0
1302801,2016,2
1302801,2017,0
1302801,2018,0
1302801,2019,0
1302801,2020,0
1302801,2021,0
1302801,2022,0
1302801,2023,297
1302801,2024,138
1302900,2010,199
1302900,2011,108
1302900,2012,7
1302900,2013,154
1302900,2014,11
1302900,2015,214
1302900,2016,290
1302900,2017,207
1302900,2018,20
1302900,2019,5
1302900,2020,4
1302900,2021,16
1302900,2022,6
1302900,2023,150
1302900,2024,154
1303007,2010,0
1303007,2011,6
1303007,2012,0
1303007,2013,0
1303007,2014,0
1303007,2015,0
1303007,2016,0
1303007,2017,0
1303007,2018,0
1303007,2019,0
1303007,2020,0
1303007,2021,0
1303007,2022,0
1303007,2023,0
1303007,2024,30
1303106,2010,238
1303106,2011,252
1303106,2012,7
1303106,2013,26
1303106,2014,21
1303106,2015,106
1303106,2016,407
1303106,2017,54
1303106,2018,4
1303106,2019,1
1303106,2020,0
1303106,2021,0
1303106,2022,0
1303106,2023,0
1303106,2024,0
1303205,2010,42
1303205,2011,74
1303205,2012,1
1303205,2013,71
1303205,2014,7
1303205,2015,0
1303205,2016,129
1303205,2017,59
1303205,2018,14
1303205,2019,13
1303205,2020,23
1303205,2021,128
1303205,2022,44
1303205,2023,27
1303205,2024,255
1303304,2010,306
1303304,2011,329
1303304,2012,26
1303304,2013,145
1303304,2014,79
1303304,2015,310
1303304,2016,506
1303304,2017,134
1303304,2018,79
1303304,2019,26
1303304,2020,11
1303304,2021,18
1303304,2022,1
1303304,2023,4
1303304,2024,155
1303403,2010,42
1303403,2011,209
1303403,2012,65
1303403,2013,95
1303403,2014,41
1303403,2015,745
1303403,2016,57
1303403,2017,59
1303403,2018,21
1303403,2019,11
1303403,2020,79
1303403,2021,157
1303403,2022,117
1303403,2023,108
1303403,2024,672
1303502,2010,0
1303502,2011,0
1303502,2012,0
1303502,2013,0
1303502,2014,0
1303502,2015,0
1303502,2016,1
1303502,2017,1
1303502,2018,0
1303502,2019,1
1303502,2020,2
1303502,2021,2
1303502,2022,0
1303502,2023,19
1303502,2024,38
1303536,2010,53
1303536,2011,123
1303536,2012,30
1303536,2013,76
1303536,2014,67
1303536,2015,53
1303536,2016,169
1303536,2017,17
1303536,2018,15
1303536,2019,98
1303536,2020,243
1303536,2021,94
1303536,2022,132
1303536,2023,302
1303536,2024,492
1303569,2010,3
1303569,2011,97
1303569,2012,1
1303569,2013,1
1303569,2014,0
1303569,2015,0
1303569,2016,0
1303569,2017,0
1303569,2018,3
1303569,2019,1
1303569,2020,10
1303569,2021,18
1303569,2022,61
1303569,2023,54
1303569,2024,141
1303601,2010,0
1303601,2011,0
1303601,2012,0
1303601,2013,0
1303601,2014,0
1303601,2015,0
1303601,2016,0
1303601,2017,0
1303601,2018,0
1303601,2019,0
1303601,2020,42
1303601,2021,16
1303601,2022,5
1303601,2023,1
1303601,2024,5
1303700,2010,0
1303700,2011,0
1303700,2012,5
1303700,2013,249
1303700,2014,2
1303700,2015,4
1303700,2016,0
1303700,2017,0
1303700,2018,0
1303700,2019,3
1303700,2020,73
1303700,2021,107
1303700,2022,126
1303700,2023,160
1303700,2024,627
1303809,2010,640
1303809,2011,464
1303809,2012,699
1303809,2013,246
1303809,2014,375
1303809,2015,132
1303809,2016,234
1303809,2017,82
1303809,2018,142
1303809,2019,1001
1303809,2020,837
1303809,2021,27
1303809,2022,4
1303809,2023,15
1303809,2024,82
1303908,2010,0
1303908,2011,2
1303908,2012,2
1303908,2013,0
1303908,2014,0
1303908,2015,3
1303908,2016,0
1303908,2017,0
1303908,2018,1
1303908,2019,5
1303908,2020,14
1303908,2021,225
1303908,2022,390
1303908,2023,770
1303908,2024,312
1303957,2010,0
1303957,2011,0
1303957,2012,0
1303957,2013,0
1303957,2014,0
1303957,2015,0
1303957,2016,0
1303957,2017,0
1303957,2018,0
1303957,2019,0
1303957,2020,0
1303957,2021,25
1303957,2022,0
1303957,2023,2
1303957,2024,14
1304005,2010,4
1304005,2011,0
1304005,2012,0
1304005,2013,0
1304005,2014,1
1304005,2015,3
1304005,2016,9
1304005,2017,0
1304005,2018,0
1304005,2019,0
1304005,2020,0
1304005,2021,0
1304005,2022,0
1304005,2023,0
1304005,2024,2
1304062,2010,1
1304062,2011,390
1304062,2012,566
1304062,2013,1126
1304062,2014,2177
1304062,2015,790
1304062,2016,986
1304062,2017,428
1304062,2018,105
1304062,2019,764
1304062,2020,210
1304062,2021,393
1304062,2022,403
1304062,2023,998
1304062,2024,1121
1304104,2010,1
1304104,2011,2
1304104,2012,0
1304104,2013,4
1304104,2014,1
1304104,2015,134
1304104,2016,122
1304104,2017,150
1304104,2018,34
1304104,2019,19
1304104,2020,0
1304104,2021,920
1304104,2022,317
1304104,2023,179
1304104,2024,308
1304203,2010,539
1304203,2011,2890
1304203,2012,812
1304203,2013,712
1304203,2014,964
1304203,2015,737
1304203,2016,370
1304203,2017,851
1304203,2018,572
1304203,2019,171
1304203,2020,331
1304203,2021,1261
1304203,2022,623
1304203,2023,2685
1304203,2024,3770
1304237,2010,0
1304237,2011,0
1304237,2012,0
1304237,2013,0
1304237,2014,0
1304237,2015,0
1304237,2016,0
1304237,2017,0
1304237,2018,0
1304237,2019,0
1304237,2020,19
1304237,2021,21
1304237,2022,74
1304237,2023,945
1304237,2024,1170
1304260,2010,0
1304260,2011,3
1304260,2012,0
1304260,2013,0
1304260,2014,0
1304260,2015,0
1304260,2016,0
1304260,2017,0
1304260,2018,0
1304260,2019,0
1304260,2020,1
1304260,2021,0
1304260,2022,0
1304260,2023,11
1304260,2024,12
1304302,2010,0
1304302,2011,0
1304302,2012,0
1304302,2013,0
1304302,2014,0
1304302,2015,0
1304302,2016,60
1304302,2017,0
1304302,2018,0
1304302,2019,2
1304302,2020,0
1304302,2021,0
1304302,2022,1
1304302,2023,0
1304302,2024,15
1304401,2010,0
1304401,2011,8
1304401,2012,0
1304401,2013,0
1304401,2014,0
1304401,2015,1
1304401,2016,51
1304401,2017,2
1304401,2018,5
1304401,2019,0
1304401,2020,0
1304401,2021,1
1304401,2022,0
1304401,2023,1
1304401,2024,16
1400027,2010,48
1400027,2011,30
1400027,2012,66
1400027,2013,34
1400027,2014,17
1400027,2015,59
1400027,2016,33
1400027,2017,20
1400027,2018,2
1400027,2019,16
1400027,2020,26
1400027,2021,0
1400027,2022,27
1400027,2023,4
1400027,2024,24
1400050,2010,62
1400050,2011,30
1400050,2012,94
1400050,2013,19
1400050,2014,20
1400050,2015,17
1400050,2016,38
1400050,2017,85
1400050,2018,43
1400050,2019,130
1400050,2020,42
1400050,2021,30
1400050,2022,246
1400050,2023,21
1400050,2024,84
1400100,2010,8300
1400100,2011,2221
1400100,2012,2854
1400100,2013,1261
1400100,2014,1184
1400100,2015,1726
1400100,2016,599
1400100,2017,3076
1400100,2018,879
1400100,2019,2369
1400100,2020,984
1400100,2021,406
1400100,2022,872
1400100,2023,848
1400100,2024,2234
1400159,2010,201
1400159,2011,63
1400159,2012,79
1400159,2013,19
1400159,2014,110
1400159,2015,44
1400159,2016,264
1400159,2017,162
1400159,2018,116
1400159,2019,274
1400159,2020,112
1400159,2021,85
1400159,2022,67
1400159,2023,360
1400159,2024,147
1400175,2010,304
1400175,2011,62
1400175,2012,73
1400175,2013,52
1400175,2014,4
1400175,2015,39
1400175,2016,29
1400175,2017,4
1400175,2018,3
1400175,2019,36
1400175,2020,130
1400175,2021,1
1400175,2022,16
1400175,2023,265
1400175,2024,204
1400209,2010,546
1400209,2011,99
1400209,2012,292
1400209,2013,260
1400209,2014,124
1400209,2015,184
1400209,2016,69
1400209,2017,30
1400209,2018,45
1400209,2019,429
1400209,2020,113
1400209,2021,64
1400209,2022,26
1400209,2023,282
1400209,2024,163
1400233,2010,378
1400233,2011,22
1400233,2012,101
1400233,2013,28
1400233,2014,17
1400233,2015,13
1400233,2016,166
1400233,2017,37
1400233,2018,16
1400233,2019,242
1400233,2020,33
1400233,2021,44
1400233,2022,40
1400233,2023,146
1400233,2024,18
1400282,2010,311
1400282,2011,89
1400282,2012,123
1400282,2013,97
1400282,2014,112
1400282,2015,67
1400282,2016,154
1400282,2017,63
1400282,2018,92
1400282,2019,27
1400282,2020,100
1400282,2021,20
1400282,2022,42
1400282,2023,218
1400282,2024,27
1400308,2010,194
1400308,2011,92
1400308,2012,63
1400308,2013,61
1400308,2014,117
1400308,2015,119
1400308,2016,242
1400308,2017,580
1400308,2018,51
1400308,2019,253
1400308,2020,60
1400308,2021,54
1400308,2022,35
1400308,2023,309
1400308,2024,71
1400407,2010,11
1400407,2011,24
1400407,2012,9
1400407,2013,10
1400407,2014,6
1400407,2015,10
1400407,2016,1
1400407,2017,6
1400407,2018,12
1400407,2019,23
1400407,2020,72
1400407,2021,2
1400407,2022,2
1400407,2023,10
1400407,2024,118
1400456,2010,140
1400456,2011,55
1400456,2012,112
1400456,2013,5
1400456,2014,23
1400456,2015,10
1400456,2016,0
1400456,2017,3
1400456,2018,14
1400456,2019,8
1400456,2020,15
1400456,2021,4
1400456,2022,32
1400456,2023,45
1400456,2024,56
1400472,2010,991
1400472,2011,172
1400472,2012,216
1400472,2013,408
1400472,2014,455
1400472,2015,406
1400472,2016,249
1400472,2017,661
1400472,2018,193
1400472,2019,167
1400472,2020,428
1400472,2021,251
1400472,2022,46
1400472,2023,327
1400472,2024,903
1400506,2010,90
1400506,2011,72
1400506,2012,181
1400506,2013,4
1400506,2014,13
1400506,2015,39
1400506,2016,67
1400506,2017,101
1400506,2018,96
1400506,2019,84
1400506,2020,21
1400506,2021,184
1400506,2022,167
1400506,2023,121
1400506,2024,145
1400605,2010,203
1400605,2011,14
1400605,2012,215
1400605,2013,7
1400605,2014,0
1400605,2015,15
1400605,2016,47
1400605,2017,38
1400605,2018,10
1400605,2019,92
1400605,2020,67
1400605,2021,8
1400605,2022,2
1400605,2023,4
1400605,2024,0
1400704,2010,4
1400704,2011,0
1400704,2012,113
1400704,2013,3
1400704,2014,3
1400704,2015,10
1400704,2016,0
1400704,2017,5
1400704,2018,0
1400704,2019,47
1400704,2020,33
1400704,2021,1
1400704,2022,0
1400704,2023,2
1400704,2024,3
1500107,2010,558
1500107,2011,481
1500107,2012,436
1500107,2013,101
1500107,2014,80
1500107,2015,177
1500107,2016,379
1500107,2017,360
1500107,2018,167
1500107,2019,88
1500107,2020,125
1500107,2021,41
1500107,2022,56
1500107,2023,113
1500107,2024,691
1500131,2010,39
1500131,2011,44
1500131,2012,25
1500131,2013,18
1500131,2014,11
1500131,2015,13
1500131,2016,20
1500131,2017,7
1500131,2018,2
1500131,2019,6
1500131,2020,1
1500131,2021,0
1500131,2022,0
1500131,2023,9
1500131,2024,10
1500206,2010,61
1500206,2011,73
1500206,2012,27
1500206,2013,31
1500206,2014,76
1500206,2015,1
1500206,2016,7
1500206,2017,3
1500206,2018,14
1500206,2019,3
1500206,2020,3
1500206,2021,1
1500206,2022,64
1500206,2023,56
1500206,2024,140
1500305,2010,0
1500305,2011,0
1500305,2012,0
1500305,2013,0
1500305,2014,0
1500305,2015,1
1500305,2016,2
1500305,2017,1
1500305,2018,1
1500305,2019,5
1500305,2020,0
1500305,2021,0
1500305,2022,188
1500305,2023,342
1500305,2024,603
1500347,2010,31
1500347,2011,62
1500347,2012,4
1500347,2013,14
1500347,2014,3
1500347,2015,22
1500347,2016,16
1500347,2017,178
1500347,2018,5
1500347,2019,30
1500347,2020,4
1500347,2021,18
1500347,2022,26
1500347,2023,125
1500347,2024,61
1500404,2010,14
1500404,2011,30
1500404,2012,1
1500404,2013,9
1500404,2014,7
1500404,2015,330
1500404,2016,630
1500404,2017,54
1500404,2018,11
1500404,2019,6
1500404,2020,44
1500404,2021,117
1500404,2022,24
1500404,2023,2
1500404,2024,249
1500503,2010,0
1500503,2011,0
1500503,2012,0
1500503,2013,0
1500503,2014,178
1500503,2015,0
1500503,2016,1
1500503,2017,21
1500503,2018,80
1500503,2019,0
1500503,2020,0
1500503,2021,0
1500503,2022,0
1500503,2023,5
1500503,2024,245
1500602,2010,1864
1500602,2011,2222
1500602,2012,1490
1500602,2013,455
1500602,2014,561
1500602,2015,625
1500602,2016,224
1500602,2017,192
1500602,2018,114
1500602,2019,212
1500602,2020,798
1500602,2021,277
1500602,2022,228
1500602,2023,923
1500602,2024,1807
1500701,2010,0
1500701,2011,0
1500701,2012,1
1500701,2013,11
1500701,2014,0
1500701,2015,0
1500701,2016,0
1500701,2017,1
1500701,2018,0
1500701,2019,0
1500701,2020,0
1500701,2021,0
1500701,2022,72
1500701,2023,7
1500701,2024,183
1500800,2010,1147
1500800,2011,1449
1500800,2012,1025
1500800,2013,487
1500800,2014,267
1500800,2015,944
1500800,2016,606
1500800,2017,190
1500800,2018,444
1500800,2019,142
1500800,2020,52
1500800,2021,40
1500800,2022,167
1500800,2023,221
1500800,2024,1366
1500859,2010,24
1500859,2011,16
1500859,2012,58
1500859,2013,156
1500859,2014,259
1500859,2015,15
1500859,2016,83
1500859,2017,598
1500859,2018,6
1500859,2019,232
1500859,2020,43
1500859,2021,12
1500859,2022,218
1500859,2023,46
1500859,2024,752
1500909,2010,18
1500909,2011,49
1500909,2012,63
1500909,2013,22
1500909,2014,6
1500909,2015,71
1500909,2016,12
1500909,2017,19
1500909,2018,81
1500909,2019,33
1500909,2020,35
1500909,2021,16
1500909,2022,7
1500909,2023,5
1500909,2024,170
1500958,2010,1
1500958,2011,29
1500958,2012,31
1500958,2013,17
1500958,2014,11
1500958,2015,27
1500958,2016,31
1500958,2017,14
1500958,2018,81
1500958,2019,6
1500958,2020,4
1500958,2021,2
1500958,2022,16
1500958,2023,151
1500958,2024,57
1501006,2010,6
1501006,2011,0
1501006,2012,0
1501006,2013,0
1501006,2014,0
1501006,2015,0
1501006,2016,1
1501006,2017,0
1501006,2018,0
1501006,2019,0
1501006,2020,0
1501006,2021,0
1501006,2022,0
1501006,2023,0
1501006,2024,0
1501105,2010,0
1501105,2011,8
1501105,2012,85
1501105,2013,0
1501105,2014,0
1501105,2015,81
1501105,2016,0
1501105,2017,0
1501105,2018,0
1501105,2019,0
1501105,2020,2
1501105,2021,0
1501105,2022,1
1501105,2023,18
1501105,2024,45
1501204,2010,0
1501204,2011,21
1501204,2012,35
1501204,2013,12
1501204,2014,1
1501204,2015,2
1501204,2016,3
1501204,2017,1
1501204,2018,31
1501204,2019,1
1501204,2020,6
1501204,2021,3
1501204,2022,11
1501204,2023,10
1501204,2024,239
1501253,2010,16
1501253,2011,9
1501253,2012,2
1501253,2013,46
1501253,2014,25
1501253,2015,14
1501253,2016,39
1501253,2017,12
1501253,2018,3
1501253,2019,49
1501253,2020,59
1501253,2021,34
1501253,2022,12
1501253,2023,28
1501253,2024,80
1501303,2010,406
1501303,2011,253
1501303,2012,282
1501303,2013,197
1501303,2014,83
1501303,2015,104
1501303,2016,319
1501303,2017,146
1501303,2018,72
1501303,2019,49
1501303,2020,47
1501303,2021,28
1501303,2022,29
1501303,2023,73
1501303,2024,525
1501402,2010,5428
1501402,2011,5627
1501402,2012,4258
1501402,2013,1601
1501402,2014,1423
1501402,2015,3396
1501402,2016,2340
1501402,2017,1605
1501402,2018,2137
1501402,2019,692
1501402,2020,569
1501402,2021,1232
1501402,2022,728
1501402,2023,1079
1501402,2024,5527
1501451,2010,161
1501451,2011,79
1501451,2012,66
1501451,2013,109
1501451,2014,7
1501451,2015,23
1501451,2016,22
1501451,2017,9
1501451,2018,20
1501451,2019,5
1501451,2020,17
1501451,2021,0
1501451,2022,18
1501451,2023,16
1501451,2024,829
1501501,2010,293
1501501,2011,203
1501501,2012,295
1501501,2013,115
1501501,2014,49
1501501,2015,226
1501501,2016,201
1501501,2017,71
1501501,2018,243
1501501,2019,82
1501501,2020,50
1501501,2021,27
1501501,2022,13
1501501,2023,88
1501501,2024,510
1501576,2010,76
1501576,2011,60
1501576,2012,13
1501576,2013,5
1501576,2014,4
1501576,2015,1
1501576,2016,1
1501576,2017,16
1501576,2018,0
1501576,2019,1
1501576,2020,0
1501576,2021,0
1501576,2022,11
1501576,2023,7
1501576,2024,8
1501600,2010,0
1501600,2011,0
1501600,2012,0
1501600,2013,10
1501600,2014,2
1501600,2015,19
1501600,2016,14
1501600,2017,3
1501600,2018,6
1501600,2019,18
1501600,2020,6
1501600,2021,0
1501600,2022,0
1501600,2023,0
1501600,2024,0
1501709,2010,194
1501709,2011,186
1501709,2012,221
1501709,2013,53
1501709,2014,15
1501709,2015,80
1501709,2016,321
1501709,2017,66
1501709,2018,28
1501709,2019,83
1501709,2020,33
1501709,2021,17
1501709,2022,13
1501709,2023,35
1501709,2024,398
1501725,2010,122
1501725,2011,254
1501725,2012,128
1501725,2013,211
1501725,2014,158
1501725,2015,268
1501725,2016,59
1501725,2017,5
1501725,2018,9
1501725,2019,76
1501725,2020,33
1501725,2021,10
1501725,2022,12
1501725,2023,39
